age,height_cm,weight_kgs,nationality,overall_rating,potential,wage,preferred_foot,international_reputation(1-5),weak_foot(1-5),skill_moves(1-5),body_type,release_clause_euro,club_team,club_rating,club_position,club_jersey_number,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,freekick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,GK_diving,GK_handling,GK_kicking,GK_positioning,GK_reflexes,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,position_first,position_second,position_third,upper_work_rate,down_work_rate,num_of_work_rate,value
32,1.7526,73.9,119,71,71,0.022026432,0,1,3,3,5,0.01294879,106,71,12,14,72,57,63,71,67,66,67,67,66,65,75,68,69,69,75,72,65,76,69,64,77,72,64,68,64,72,70,72,68,16,14,15,7,11,67,67,67,68,68,68,68,68,68,68,68,69,70,70,70,69,72,72,72,72,72,72,71,71,71,72,6,7,0,3,3,1,1300000
28,1.9304,76.2,44,67,67,0.011013216,1,1,3,2,3,0.00794346,404,69,24,19,39,66,72,48,58,60,31,48,26,68,77,77,74,60,71,64,78,72,88,45,68,39,65,46,57,57,26,18,16,16,16,14,6,16,67,67,67,62,63,63,63,62,59,59,59,60,52,52,52,60,48,46,46,46,48,47,48,48,48,47,14,0,0,1,3,0.333333333,825000
28,1.7526,74.8,27,69,69,0.00660793,0,1,2,3,5,0.005941328,165,71,7,19,68,42,45,68,38,69,67,38,66,67,73,75,71,63,79,66,63,70,70,64,68,66,67,52,42,68,65,70,71,14,10,11,11,15,62,62,62,66,65,65,65,66,65,65,65,67,66,66,66,67,70,68,68,68,70,69,67,67,67,69,6,0,0,1,1,1,875000
32,1.7526,79.8,44,74,74,0.099118943,1,2,3,3,5,0.034972245,377,78,28,2,65,27,70,64,50,64,44,32,59,68,63,54,63,82,78,37,77,70,68,54,80,79,58,63,54,70,81,79,78,10,15,13,9,11,57,57,57,62,61,61,61,62,63,63,63,64,67,67,67,64,73,74,74,74,73,74,77,77,77,74,10,0,0,2,1,2,3700000
31,1.8542,84.8,107,70,70,0.00660793,1,1,2,1,5,0.009945592,414,66,28,1,18,17,12,13,15,16,12,19,13,18,55,50,56,65,67,22,65,43,68,14,37,17,18,60,23,50,15,11,12,71,65,67,68,75,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,59.67457253,58.9429517,58.9429517,58.9429517,59.67457253,58.97068789,57.72161374,57.72161374,57.72161374,58.97068789,5,0,0,3,3,1,1100000
30,1.905,84.8,44,69,69,0.011013216,1,1,2,2,5,0.007442927,89,68,28,14,34,29,72,61,48,39,32,28,60,59,53,52,41,60,47,53,70,53,83,36,70,70,12,55,33,68,66,68,66,7,9,10,8,9,48,48,48,46,47,47,47,46,49,49,49,48,55,55,55,48,59,66,66,66,59,62,70,70,70,62,1,0,0,3,1,3,825000
20,1.7272,63,131,66,80,0.002202643,0,1,3,3,3,0.015451456,501,70,23,29,54,64,49,69,55,63,54,57,67,67,67,64,63,60,73,65,52,64,58,59,45,32,64,68,53,59,44,47,56,12,11,9,11,13,64,64,64,65,66,66,66,65,67,67,67,66,65,65,65,66,57,57,57,57,57,56,51,51,51,56,0,14,4,1,3,0.333333333,1400000
25,1.8288,78.9,131,66,70,0.004405286,1,1,2,2,5,0.006942394,118,69,28,9,49,62,68,65,62,63,46,40,40,66,61,67,63,67,57,64,67,57,65,70,36,26,64,48,61,49,38,33,31,12,12,11,9,13,66,66,66,64,65,65,65,64,63,63,63,62,57,57,57,62,51,48,48,48,51,50,47,47,47,50,14,1,0,1,3,0.333333333,850000
29,1.5494,69.9,39,66,66,0.004405286,1,1,2,2,5,0.003063262,314,63,17,3,66,35,54,60,26,56,37,25,56,61,65,71,65,61,68,49,64,77,69,35,60,63,53,52,35,63,60,67,66,7,8,15,15,15,54,54,54,58,56,56,56,58,57,57,57,61,59,59,59,61,66,64,64,64,66,66,64,64,64,66,10,2,0,3,3,1,500000
22,1.524,69.9,8,67,75,0.004405286,0,1,3,3,5,0.009445059,234,69,28,23,65,59,54,70,46,70,72,66,65,72,73,70,74,66,59,62,65,54,65,65,35,59,60,66,52,66,55,59,48,9,7,8,7,6,65,65,65,69,68,68,68,69,69,69,69,68,67,67,67,68,64,63,63,63,64,62,59,59,59,62,4,3,7,3,3,1,1100000
19,1.524,68,57,56,72,0,1,1,3,2,3,0.002002132,524,68,21,35,45,44,42,60,44,54,55,39,55,58,68,67,75,53,89,50,63,53,45,32,40,27,51,50,43,55,35,46,39,10,15,8,8,15,52,52,52,56,55,55,55,56,56,56,56,56,54,54,54,56,50,48,48,48,50,49,44,44,44,49,11,7,1,3,3,1,190000
25,1.905,88,8,66,70,0.002202643,0,1,3,2,5,0.004579878,461,67,28,2,30,30,60,54,20,31,22,23,41,43,50,41,48,56,66,50,83,62,88,26,51,68,35,27,34,63,62,70,69,14,9,11,8,8,46,46,46,40,41,41,41,40,41,41,41,42,47,47,47,42,56,59,59,59,56,59,67,67,67,59,1,0,0,3,3,1,700000
26,1.8542,82.1,57,63,66,0.002202643,1,1,4,2,3,0.00355879,607,63,28,24,49,66,59,56,64,56,58,38,43,61,70,69,67,59,61,61,70,71,70,52,55,26,63,49,61,52,18,18,15,11,11,15,10,7,64,64,64,61,61,61,61,61,59,59,59,60,54,54,54,60,46,44,44,44,46,44,40,40,40,44,14,0,0,3,2,1.5,475000
30,1.5494,81.2,118,68,68,0.046255507,1,1,4,3,5,0.008443993,670,69,23,13,72,67,60,65,69,69,72,74,65,69,63,62,67,67,66,74,67,58,70,71,70,49,68,71,65,67,17,22,18,13,14,13,15,13,69,69,69,69,69,69,69,69,69,69,69,69,65,65,65,69,53,53,53,53,53,49,46,46,46,49,14,11,0,1,2,0.5,875000
26,1.905,84.8,123,66,71,0.002202643,1,1,2,1,5,0.005440794,586,65,5,1,10,11,20,24,13,12,13,12,19,24,31,31,57,55,51,15,50,24,62,13,33,19,13,32,24,42,15,14,11,66,62,60,64,74,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,59.67457253,58.9429517,58.9429517,58.9429517,59.67457253,58.97068789,57.72161374,57.72161374,57.72161374,58.97068789,5,0,0,3,3,1,600000
25,1.5494,78,151,59,65,0.002202643,1,1,2,1,3,0.001496594,174,60,28,13,13,14,18,24,12,14,13,19,23,24,36,34,35,54,45,23,52,26,60,13,27,12,7,16,27,42,9,18,14,61,55,56,57,61,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,59.67457253,58.9429517,58.9429517,58.9429517,59.67457253,58.97068789,57.72161374,57.72161374,57.72161374,58.97068789,5,0,0,3,3,1,160000
27,1.6764,60.8,114,75,75,0.019577911,1,1,4,3,5,0.023071754,462,73,28,8,70,67,53,74,53,76,73,63,68,76,84,83,81,74,82,70,67,63,48,64,48,49,74,69,67,60,44,32,31,8,10,7,10,11,71,71,71,76,75,75,75,76,75,75,75,75,70,70,70,75,62,59,59,59,62,59,50,50,50,59,7,1,11,3,3,1,2481203.671
25,1.7272,72.1,57,69,72,0.011013216,1,1,3,3,5,0.010946658,519,68,28,22,65,66,36,65,57,73,56,35,44,69,88,86,90,63,86,56,74,70,51,43,38,23,61,56,49,54,27,25,20,10,8,7,13,5,64,64,64,70,67,67,67,70,67,67,67,69,59,59,59,69,54,46,46,46,54,50,39,39,39,50,7,1,11,3,2,1.5,1300000
29,1.651,68.9,96,65,65,0.002202643,0,1,2,3,5,0.003443668,611,68,28,33,63,43,52,63,49,66,57,59,62,67,77,76,75,61,79,69,66,76,56,64,54,59,45,58,55,63,61,61,63,14,6,15,13,12,59,59,59,64,62,62,62,64,63,63,63,65,63,63,63,65,67,64,64,64,67,66,61,61,61,66,6,0,0,1,3,0.333333333,425000
31,1.8542,82.1,18,70,70,0.017621145,1,1,3,2,7,0.012448257,139,71,8,4,49,23,61,50,23,22,31,48,47,52,55,51,65,75,52,45,73,68,73,24,75,77,23,41,48,63,64,75,70,15,12,13,18,16,44,44,44,43,42,42,42,43,44,44,44,46,51,51,51,46,63,65,65,65,63,66,70,70,70,66,1,10,0,3,3,1,1300000
25,1.524,72.1,117,71,74,0.013215859,1,1,3,3,3,0.03246958,275,71,28,24,63,65,50,71,49,74,72,52,67,73,77,77,74,71,72,68,62,70,65,73,68,60,69,72,66,74,55,61,56,15,11,10,7,7,69,69,69,73,72,72,72,73,73,73,73,72,71,71,71,72,67,67,67,67,67,66,63,63,63,66,8,5,0,3,3,1,3000000
23,1.8288,83.9,76,60,67,0,1,1,2,1,5,0.001776892,372,68,28,1,10,8,11,19,5,11,12,10,27,14,21,15,24,41,47,24,63,28,53,7,19,8,6,53,10,55,14,10,13,65,62,58,59,62,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,59.67457253,58.9429517,58.9429517,58.9429517,59.67457253,58.97068789,57.72161374,57.72161374,57.72161374,58.97068789,5,0,0,3,3,1,210000
22,1.8796,74.8,44,62,70,0.002202643,0,1,3,2,3,0.004329611,95,65,28,18,46,53,31,64,44,61,43,42,61,63,74,71,85,62,63,53,70,72,55,58,44,37,56,63,43,55,40,59,58,15,13,15,12,6,57,57,57,63,62,62,62,63,64,64,64,63,62,62,62,63,59,57,57,57,59,57,52,52,52,57,4,0,0,3,3,1,450000
25,1.7018,71.2,9,63,66,0.004405286,0,1,3,2,5,0.00355879,674,65,28,29,52,58,52,62,54,67,64,42,54,60,74,75,82,60,83,62,75,66,61,48,48,41,55,66,48,69,45,47,52,14,9,12,5,6,61,61,61,64,63,63,63,64,64,64,64,64,60,60,60,64,58,55,55,55,58,57,53,53,53,57,7,5,0,3,1,3,475000
19,1.7272,62.1,123,59,77,0.008810573,0,1,2,2,3,0.003528758,382,83,21,72,61,35,40,52,34,60,54,42,42,54,71,68,71,52,77,28,61,69,57,34,59,54,57,43,48,39,56,59,59,5,8,9,11,13,49,49,49,56,53,53,53,56,53,53,53,57,53,53,53,57,60,56,56,56,60,60,57,57,57,60,6,0,0,1,3,0.333333333,290000
24,1.524,69.9,126,68,73,0.008810573,1,1,3,3,5,0.023071754,202,66,27,77,46,68,66,56,58,72,48,47,43,66,85,90,87,58,75,65,77,77,67,63,78,20,64,57,61,58,32,17,16,14,9,5,10,10,69,69,69,68,68,68,68,68,66,66,66,66,57,57,57,66,50,46,46,46,50,47,44,44,44,47,14,0,0,1,3,0.333333333,1200000
23,1.8288,77.1,76,69,78,0.022026432,1,1,3,3,5,0.023071754,273,72,9,16,49,56,46,70,38,70,52,48,68,70,75,69,59,66,63,63,60,73,55,67,55,63,66,66,45,62,61,59,51,6,5,8,9,7,64,64,64,67,68,68,68,67,69,69,69,68,69,69,69,68,65,66,66,66,65,63,60,60,60,63,4,0,0,3,3,1,1600000
28,1.9812,93,59,71,73,0.004405286,1,1,2,1,3,0.012448257,323,63,28,1,12,10,10,17,10,12,14,12,29,19,27,20,23,67,22,20,34,25,68,10,17,13,10,28,19,30,22,12,11,75,62,68,74,72,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,59.67457253,58.9429517,58.9429517,58.9429517,59.67457253,58.97068789,57.72161374,57.72161374,57.72161374,58.97068789,5,0,0,3,3,1,1900000
29,1.5494,72.1,119,67,67,0.004405286,1,1,3,2,5,0.003989249,172,65,17,2,67,36,50,59,59,56,48,53,58,59,66,67,66,64,69,65,71,83,63,52,65,63,39,60,64,63,67,70,67,13,10,13,8,11,54,54,54,58,56,56,56,58,58,58,58,60,61,61,61,60,68,66,66,66,68,68,66,66,66,68,10,0,0,1,3,0.333333333,600000
21,1.5494,73.9,44,60,68,0,1,1,2,2,3,0.002472633,556,66,19,22,54,40,54,61,36,60,42,33,59,61,69,68,67,55,68,50,70,72,65,41,65,55,52,58,41,54,57,59,56,1,1,1,1,1,55,55,55,59,57,57,57,59,59,59,59,60,60,60,60,60,61,61,61,61,61,61,60,60,60,61,10,5,0,3,3,1,260000
26,1.8288,79.8,16,64,67,0.019577911,1,1,1,1,7,0.023071754,87,67,28,15,16,17,17,27,18,20,18,16,19,18,44,44,31,50,60,24,53,30,56,12,25,18,19,48,23,33,18,17,15,66,63,66,62,66,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,59.67457253,58.9429517,58.9429517,58.9429517,59.67457253,58.97068789,57.72161374,57.72161374,57.72161374,58.97068789,5,0,0,3,3,1,2481203.671
21,1.7272,68.9,0,60,68,0,1,1,3,3,5,0.002863049,663,64,28,17,56,53,43,56,47,60,53,41,50,59,75,76,76,51,74,55,55,72,60,52,41,41,55,56,55,56,40,44,41,11,14,8,6,6,57,57,57,61,59,59,59,61,59,59,59,61,56,56,56,61,56,51,51,51,56,54,48,48,48,54,7,0,0,3,3,1,300000
25,1.9558,78.9,44,63,68,0.002202643,1,1,3,2,3,0.023071754,83,64,18,6,20,13,67,54,11,35,19,23,49,45,37,52,42,59,38,48,70,59,77,25,63,57,28,35,24,50,56,62,65,11,12,10,16,10,42,42,42,38,40,40,40,38,41,41,41,41,48,48,48,41,52,57,57,57,52,55,63,63,63,55,1,0,0,3,3,1,425000
22,1.5494,63,28,54,63,0,1,1,3,2,3,0.000996061,75,64,28,28,42,25,40,32,24,46,33,29,28,37,72,83,85,63,72,24,62,60,39,27,54,49,46,39,35,62,54,55,53,11,9,8,12,6,42,42,42,48,45,45,45,48,44,44,44,48,42,42,42,48,53,47,47,47,53,55,52,52,52,55,10,11,0,3,3,1,90000
28,1.8542,81.2,57,69,70,0.017621145,1,1,4,2,5,0.008443993,534,70,21,25,58,56,68,69,55,62,59,56,63,68,68,69,67,67,64,77,79,78,78,70,81,64,57,61,64,71,68,69,67,8,7,14,8,7,67,67,67,65,66,66,66,65,66,66,66,66,67,67,67,66,69,70,70,70,69,69,71,71,71,69,2,5,0,3,3,1,1000000
22,1.524,73,84,63,71,0.002202643,0,1,3,2,5,0.003743987,599,68,28,88,33,51,52,62,36,62,64,45,59,64,68,62,66,57,70,66,57,70,76,65,67,53,62,66,38,62,57,60,54,14,9,14,14,6,61,61,61,61,63,63,63,61,64,64,64,61,63,63,63,61,58,62,62,62,58,58,61,61,61,58,4,3,0,3,3,1,525000
34,1.8288,79.8,24,67,67,0.00660793,1,2,3,2,5,0.002352505,113,71,28,60,52,45,56,67,52,64,48,64,69,68,67,65,57,64,58,75,75,51,78,64,89,63,46,66,62,67,55,68,61,8,12,16,10,9,61,61,61,62,63,63,63,62,64,64,64,63,65,65,65,63,63,67,67,67,63,63,68,68,68,63,2,5,0,3,3,1,230000
28,1.905,84.8,108,62,62,0,1,1,3,2,5,0.00181193,260,62,19,6,47,48,70,62,38,58,37,35,61,60,65,63,55,64,53,70,71,86,82,54,73,62,54,57,45,56,58,60,55,11,14,7,10,5,62,62,62,59,60,60,60,59,60,60,60,61,63,63,63,61,63,65,65,65,63,63,66,66,66,63,4,3,0,1,1,1,300000
25,1.5494,76.2,28,60,63,0.002202643,1,1,3,2,3,0.00227242,187,64,18,3,59,34,56,50,30,47,35,30,36,55,78,58,74,55,77,31,55,82,75,28,47,44,36,36,32,56,58,60,59,15,6,14,8,9,48,48,48,51,48,48,48,51,48,48,48,53,49,49,49,53,60,55,55,55,60,60,58,58,58,60,10,6,0,3,3,1,210000
31,1.8796,83.9,39,68,68,0.00660793,1,1,4,3,3,0.006441861,230,66,21,9,52,67,67,70,71,70,70,62,51,72,41,37,56,65,49,68,48,54,75,69,51,30,75,72,68,75,33,30,20,16,10,15,11,13,68,68,68,66,69,69,69,66,69,69,69,64,64,64,64,64,48,52,52,52,48,45,47,47,47,45,14,0,0,3,2,1.5,875000
25,1.8288,77.1,107,64,67,0.00660793,1,1,3,3,5,0.004940261,270,63,9,7,64,59,52,65,42,65,61,54,62,66,74,72,77,58,78,63,86,77,70,67,64,60,54,63,56,63,57,58,57,11,7,11,12,12,63,63,63,66,64,64,64,66,65,65,65,66,65,65,65,66,65,64,64,64,65,64,62,62,62,64,4,0,0,1,3,0.333333333,550000
29,1.8288,73.9,79,69,69,0.011013216,1,1,3,2,5,0.005440794,634,70,28,4,58,28,70,66,38,58,35,40,63,62,69,70,68,70,71,51,74,82,72,25,65,66,41,54,42,58,68,68,65,15,9,7,11,9,54,54,54,57,56,56,56,57,58,58,58,61,62,62,62,61,68,68,68,68,68,69,69,69,69,69,1,10,0,3,3,1,850000
21,1.8288,92.1,147,69,81,0.044052863,1,1,3,2,5,0.023071754,600,71,28,17,40,17,67,62,26,44,27,30,52,57,61,64,53,65,60,36,72,55,77,16,62,66,27,41,38,60,67,71,67,13,6,8,16,10,46,46,46,47,46,46,46,47,48,48,48,50,53,53,53,50,61,64,64,64,61,64,69,69,69,64,1,0,0,3,3,1,1700000
30,1.7526,73,44,63,63,0.008810573,1,1,3,3,5,0.003218428,431,63,0,7,53,59,49,57,58,62,65,58,47,63,79,72,83,66,79,63,73,80,64,51,43,19,64,61,64,57,32,30,23,8,11,13,11,6,63,63,63,64,64,64,64,64,63,63,63,64,58,58,58,64,51,47,47,47,51,49,42,42,42,49,14,11,7,1,3,0.333333333,375000
21,1.7018,68.9,13,69,78,0.011013216,0,1,4,4,5,0.023071754,513,67,14,21,67,60,38,65,59,80,66,67,60,75,82,75,81,58,86,63,80,59,58,61,41,39,61,60,57,67,29,34,35,16,12,8,16,15,64,64,64,71,69,69,69,71,69,69,69,70,63,63,63,70,57,52,52,52,57,53,45,45,45,53,12,8,0,3,3,1,1600000
23,1.7526,67.1,131,69,76,0.00660793,1,1,3,3,3,0.010946658,285,68,28,18,54,37,42,70,56,68,64,42,68,71,64,60,71,70,76,65,63,67,40,68,58,69,63,70,65,63,71,70,69,9,10,14,13,7,59,59,59,65,65,65,65,65,68,68,68,66,70,70,70,66,68,69,69,69,68,68,64,64,64,68,2,5,1,3,3,1,1300000
32,1.524,68.9,44,66,66,0.004405286,0,1,3,3,5,0.003869121,89,68,7,3,67,41,58,66,42,67,54,41,63,66,53,53,61,65,74,54,71,68,67,40,67,62,48,51,39,64,69,70,70,14,6,16,12,15,56,56,56,60,58,58,58,60,60,60,60,62,63,63,63,62,67,67,67,67,67,67,68,68,68,67,6,9,0,3,3,1,425000
28,1.7272,76.2,18,71,71,0.00660793,1,1,3,3,5,0.020456786,551,69,17,91,68,42,56,68,45,67,73,70,57,69,76,77,75,68,73,75,75,70,59,50,74,67,64,64,45,71,65,74,72,10,7,13,16,9,63,63,63,67,66,66,66,67,66,66,66,68,67,67,67,68,71,69,69,69,71,71,69,69,69,71,10,6,0,3,3,1,2000000
25,1.8796,79.8,117,68,74,0.00660793,1,1,3,2,5,0.011947724,275,71,28,3,42,28,66,60,36,51,28,31,45,55,62,65,45,67,50,69,66,52,77,60,67,71,31,33,46,51,65,70,64,12,10,12,13,14,54,54,54,51,52,52,52,51,51,51,51,51,53,53,53,51,62,63,63,63,62,64,69,69,69,64,1,0,0,3,3,1,1000000
24,1.8288,74.8,118,55,61,0,1,1,3,2,7,0.00098605,86,57,28,15,32,59,51,36,50,54,38,30,33,52,69,65,59,46,70,53,62,60,60,51,30,17,57,47,64,47,19,15,18,16,10,13,13,16,56,56,56,53,54,54,54,53,51,51,51,52,45,45,45,52,38,34,34,34,38,37,33,33,33,37,14,0,0,3,3,1,120000
22,1.7272,64,84,63,75,0,1,1,4,2,3,0.004654958,186,64,14,14,59,59,61,54,50,62,40,34,34,64,80,75,68,62,69,67,75,64,59,55,59,17,67,62,60,52,34,12,15,10,6,9,11,12,65,65,65,65,65,65,65,65,63,63,63,64,54,54,54,64,48,42,42,42,48,45,40,40,40,45,8,14,0,1,2,0.5,650000
27,1.5494,78,28,56,56,0.002202643,1,1,3,2,5,0.001011077,138,63,21,31,33,57,66,40,43,51,31,32,33,48,58,56,47,49,65,62,66,64,74,48,58,28,50,51,55,55,31,25,20,7,15,8,10,8,56,56,56,50,53,53,53,50,50,50,50,50,46,46,46,50,41,41,41,41,41,41,43,43,43,41,14,0,0,1,2,0.5,100000
35,1.7018,66.2,18,68,68,0.011013216,0,1,3,3,5,0.004214488,656,71,0,10,55,67,54,70,66,68,65,62,51,63,80,79,82,70,75,70,58,66,58,72,52,33,71,58,68,59,15,41,38,8,8,9,8,13,69,69,69,70,70,70,70,70,69,69,69,68,63,63,63,68,55,52,52,52,55,53,46,46,46,53,0,0,0,3,3,1,450000
30,1.7526,74.8,113,69,69,0.008810573,1,1,3,3,7,0.00794346,42,70,28,15,59,62,75,59,64,64,65,58,47,64,80,75,90,64,72,75,93,71,81,57,84,25,66,70,69,55,57,30,29,16,11,8,11,10,69,69,69,67,67,67,67,67,66,66,66,66,60,60,60,66,55,54,54,54,55,53,55,55,55,53,14,7,11,1,1,1,1000000
29,1.7526,73.9,27,72,72,0.008810573,1,1,3,3,5,0.02095732,123,67,14,8,60,74,69,63,66,69,59,58,58,70,74,77,73,68,68,71,81,81,71,65,58,25,73,56,68,66,23,22,19,13,15,10,8,9,72,72,72,70,71,71,71,70,68,68,68,70,63,63,63,70,53,50,50,50,53,50,45,45,45,50,14,8,0,1,2,0.5,3100000
22,1.5494,83,13,63,70,0.002202643,1,1,3,2,5,0.003764009,569,70,28,20,46,28,63,55,24,48,24,21,52,58,71,71,66,54,62,49,72,60,77,26,68,57,22,46,34,53,59,61,63,7,14,12,9,8,48,48,48,50,48,48,48,50,50,50,50,52,52,52,52,52,59,60,60,60,59,61,64,64,64,61,1,0,0,2,3,0.666666667,450000
19,1.5494,69.9,124,61,75,0,1,1,3,3,3,0.005440794,272,68,28,20,51,43,52,66,46,59,42,45,64,66,75,75,73,58,68,66,58,66,55,48,63,48,59,52,46,49,46,61,59,5,11,15,7,11,59,59,59,61,61,61,61,61,62,62,62,63,62,62,62,63,61,60,60,60,61,61,58,58,58,61,4,0,0,3,3,1,525000
25,1.8542,78,6,67,72,0.013215859,1,1,3,2,5,0.00794346,426,69,28,9,32,68,64,58,63,69,37,33,31,70,57,62,53,59,48,67,60,66,79,68,54,34,66,51,60,48,25,25,26,6,7,14,12,7,68,68,68,62,66,66,66,62,63,63,63,60,56,56,56,60,48,47,47,47,48,46,46,46,46,46,14,0,0,3,3,1,1000000
21,1.7526,69.9,118,63,74,0.002202643,1,1,3,3,3,0.006441861,479,70,28,27,61,54,37,62,50,63,61,37,58,61,81,82,89,54,79,55,48,57,61,33,27,20,60,54,62,48,21,26,28,6,7,7,14,9,59,59,59,64,61,61,61,64,62,62,62,64,56,56,56,64,50,44,44,44,50,47,37,37,37,47,7,0,0,3,2,1.5,625000
26,1.8288,78,76,69,71,0.002202643,0,1,2,3,5,0.023071754,98,69,28,26,77,50,44,71,35,67,66,43,73,69,76,72,58,66,57,65,73,88,67,71,62,63,66,62,33,59,59,62,68,10,8,10,9,9,63,63,63,69,67,67,67,69,68,68,68,71,70,70,70,71,72,69,69,69,72,70,64,64,64,70,6,7,0,1,3,0.333333333,1100000
20,1.8796,79.8,123,57,68,0,1,1,2,1,5,0.001206285,676,64,28,13,11,7,11,18,6,5,12,12,17,19,45,45,31,40,45,20,58,27,48,7,24,12,9,31,14,35,13,14,12,58,57,56,56,59,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,59.67457253,58.9429517,58.9429517,58.9429517,59.67457253,58.97068789,57.72161374,57.72161374,57.72161374,58.97068789,5,0,0,3,3,1,130000
19,2.032,84.8,103,66,80,0,1,1,5,1,5,0.011447191,230,66,5,12,11,9,10,26,8,12,12,13,25,17,37,46,37,60,42,19,42,37,69,8,25,7,8,31,12,51,14,11,10,66,65,63,65,68,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,59.67457253,58.9429517,58.9429517,58.9429517,59.67457253,58.97068789,57.72161374,57.72161374,57.72161374,58.97068789,5,0,0,3,3,1,1100000
26,1.8542,77.1,29,69,73,0.002202643,1,1,3,2,5,0.008443993,331,70,28,3,28,30,70,58,29,33,26,30,47,52,63,51,46,63,51,40,75,65,74,33,57,72,22,30,36,55,70,74,66,6,6,6,10,11,47,47,47,43,44,44,44,43,45,45,45,46,50,50,50,46,60,63,63,63,60,63,70,70,70,63,1,10,0,3,3,1,1100000
23,1.7526,67.1,96,61,69,0.011013216,1,1,2,2,5,0.002863049,409,75,28,6,44,31,53,63,33,50,36,40,61,60,68,64,60,59,67,29,60,65,67,34,65,60,45,41,42,47,65,62,60,5,7,14,13,12,49,49,49,53,51,51,51,53,54,54,54,55,57,57,57,55,61,63,63,63,61,62,63,63,63,62,10,0,0,3,1,3,325000
23,1.524,69.9,57,63,72,0.008810573,1,1,3,3,3,0.023071754,73,66,0,21,64,63,50,66,50,66,55,47,59,63,74,67,77,52,76,66,47,43,48,45,30,24,55,62,65,57,22,33,36,12,7,11,14,13,61,61,61,65,63,63,63,65,64,64,64,64,58,58,58,64,50,46,46,46,50,48,40,40,40,48,0,0,0,3,3,1,575000
